Wall time,Step,Value
1786584106.5755424,5133,0.16005000472068787
1786584210.9021294,7525,0.21240000426769257
1786584356.1634936,8779,0.6137999892234802
1786584418.7299278,9722,0.7171000242233276
1786584463.1713088,10298,0.8271999955177307
1786584490.7127357,10755,0.8629000186920166
1786584523.4669,11298,0.8371000289916992
1786584544.6988034,11539,0.9276999831199646
1786584571.8658729,12006,0.9299499988555908
1786584598.1448367,12453,0.9329500198364258
1786584626.6969528,12979,0.9473999738693237
1786584646.3280046,13376,0.9404500126838684
1786584676.3952866,13932,0.9444000124931335
1786584704.7341218,14456,0.9476000070571899
1786584727.3983564,14966,0.9490000009536743
1786584751.078011,15441,0.9524999856948853
1786584776.6324787,15971,0.9470000267028809
1786584798.365012,16440,0.9531000256538391
1786584823.0460432,16944,0.9495999813079834
1786584844.1844122,17398,0.9545999765396118
1786584865.5273466,17878,0.9520000219345093
1786584893.8196526,18428,0.9449999928474426
1786584919.1623251,18945,0.9483000040054321
1786584948.787398,19515,0.9430000185966492
1786584978.4984877,20050,0.9465000033378601
1786585000.6583073,20522,0.9527999758720398
1786585029.853098,21095,0.9427000284194946
1786585058.0954192,21627,0.9467999935150146
1786585086.1513362,22165,0.9462000131607056
1786585111.7870471,22716,0.9448999762535095
1786585135.6179366,23192,0.928600013256073
1786585154.0990279,23559,0.9449499845504761
1786585181.744864,24026,0.9299499988555908
1786585203.0465567,24423,0.9404500126838684
1786585230.9524682,24915,0.9261999726295471
1786585257.8026586,25323,0.9387999773025513
1786585280.9651067,25784,0.9308500289916992
1786585309.7940755,26329,0.9455000162124634
1786585337.2858896,26921,0.9408000111579895
1786585362.9338202,27343,0.9366999864578247
1786585391.9566984,27801,0.9312999844551086
1786585415.2464654,28237,0.9345999956130981
1786585439.0832589,28688,0.9323499798774719
1786585458.9104292,29070,0.9427000284194946
1786585491.3138433,29744,0.9326000213623047
1786585515.8013918,30233,0.9266499876976013
1786585536.0785792,30603,0.9445000290870667
1786585568.503691,31242,0.9361000061035156
1786585588.6324217,31652,0.9384999871253967
1786585624.2619278,32211,0.9161499738693237
1786585655.5155456,32737,0.9211000204086304
1786585685.353749,33281,0.91839998960495
1786585712.5316672,33881,0.9100000262260437
1786585737.8491118,34354,0.9290500283241272
1786585757.1124923,34741,0.9419500231742859
1786585785.3285716,35271,0.9204999804496765
1786585806.1840508,35639,0.9448000192642212
1786585839.094364,36317,0.932200014591217
1786585870.9153006,36862,0.9182500243186951
1786585908.3161888,37553,0.8963500261306763
1786585930.7051642,38025,0.9291999936103821
1786585951.9321177,38413,0.9417999982833862
1786585985.2476954,39054,0.9358999729156494
1786586009.704079,39509,0.9317499995231628
1786586038.6302037,39990,0.9278500080108643
1786586062.5451767,40376,0.9420999884605408
1786586081.1178591,40759,0.9617000222206116
1786586107.5158362,41286,0.9604750275611877
1786586129.9472702,41746,0.9539999961853027
1786586151.5789337,42254,0.961899995803833
1786586173.2581394,42745,0.9631749987602234
1786586196.4569187,43242,0.9627249836921692
1786586220.54897,43791,0.9588249921798706
1786586238.924351,44147,0.9643999934196472
1786586293.1387272,45082,0.9298750162124634
1786586321.8271909,45657,0.9568750262260437
1786586341.6943336,46074,0.958299994468689
1786586364.9595215,46520,0.9553999900817871
1786586386.4198058,46961,0.9559000134468079
1786586410.6472495,47505,0.9592000246047974
1786586437.6383276,48022,0.9483000040054321
1786586459.8610134,48480,0.954200029373169
1786586480.9129603,48930,0.9549999833106995
1786586497.4227738,49302,0.9628000259399414
1786586520.4703586,49861,0.9580749869346619
1786586538.4993677,50259,0.9602000117301941
1786586562.4041083,50693,0.95660001039505
1786586590.7816331,51167,0.9526000022888184
1786586611.2336478,51577,0.9589999914169312
1786586634.957523,52095,0.9611499905586243
1786586665.3519068,52585,0.9509999752044678
1786586694.5892813,53151,0.9575499892234802
1786586717.817125,53650,0.9501000046730042
1786586739.2443526,54055,0.9595000147819519
1786586762.7772682,54570,0.9613749980926514
1786586785.3600914,55076,0.9620500206947327
1786586806.9739387,55566,0.9509999752044678
1786586833.4748437,56104,0.9596499800682068
1786586856.7776906,56623,0.9610750079154968
1786586885.750463,57181,0.9581500291824341
1786586949.462837,58586,0.856166660785675
1786586980.0591362,58712,0.9621999859809875
1786587001.9308841,59217,0.9621250033378601
1786587026.614485,59736,0.9610750079154968
1786587049.5495815,60248,0.9616000056266785
1786587073.2881606,60664,0.9584000110626221
1786587092.0629938,61135,0.9646750092506409
1786587149.4975245,62837,0.8698499798774719
1786587213.161138,63153,0.9052000045776367
1786587231.8532119,63387,0.964900016784668
1786587250.7889037,63843,0.9657999873161316
1786587270.0031848,64287,0.96670001745224
1786587292.2394223,64765,0.9641500115394592
1786587312.0782936,65230,0.9651250243186951
1786587332.0814736,65682,0.9660999774932861
1786587353.458236,66106,0.9575999975204468
1786587373.2593827,66549,0.9667750000953674
1786587392.4775643,66998,0.9663249850273132
1786587419.4415228,67414,0.9584000110626221
1786587441.174701,67884,0.9647499918937683
1786587461.4637036,68337,0.9660249948501587
1786587481.1132162,68788,0.9661750197410583
1786587500.3356643,69240,0.9660999774932861
1786587523.5604053,69716,0.9642999768257141
1786587544.1997404,70166,0.9662500023841858
1786587563.6710749,70620,0.9659500122070312
1786587583.1123767,71066,0.9665499925613403
1786587610.8927708,71557,0.9631749987602234
1786587633.27004,72028,0.9646750092506409
1786587655.5076916,72436,0.9592000246047974
1786587677.2162805,72897,0.9654250144958496
1786587702.3659172,73387,0.9632499814033508
1786587720.8566208,73832,0.9666249752044678
1786587740.7584422,74286,0.9659500122070312
1786587759.7662168,74737,0.9661750197410583
1786587779.2076113,75179,0.9668499827384949
1786587800.6865542,75648,0.9648249745368958
1786587826.2094052,76123,0.9643750190734863
1786587845.6108458,76566,0.9667750000953674
1786587866.378039,77020,0.9659500122070312
1786587977.2162118,79443,0.7376999855041504
1786587996.1780913,79887,0.96670001745224
1786588016.842345,80335,0.9664000272750854
1786588037.1310873,80780,0.9666249752044678
1786588059.1429815,81250,0.9647499918937683
1786588080.749406,81703,0.9660249948501587
1786588102.297313,82150,0.9664750099182129
1786588123.4369776,82601,0.9661750197410583
1786588144.127336,83078,0.9642249941825867
1786588166.7737207,83547,0.9648249745368958
1786588189.1474416,84015,0.964900016784668
1786588216.1124675,84669,0.950950026512146
1786588232.237406,84895,0.9660999774932861
1786588314.5243328,86267,0.8594666719436646
1786588440.3367474,89105,0.5292999744415283
1786588460.3791537,89556,0.9661750197410583
1786588611.4881675,92989,0.7175250053405762
1786588628.5156176,93288,0.9551500082015991
1786588646.8195364,93728,0.9670000076293945
1786588667.3506253,94182,0.9659500122070312
1786588687.3150563,94624,0.9668499827384949
1786588706.7075412,95068,0.96670001745224
1786588726.389112,95509,0.9669250249862671
1786588745.7517126,95953,0.96670001745224
1786588767.2101722,96403,0.9662500023841858
1786588787.7306392,96845,0.9668499827384949
1786588810.4722543,97357,0.9616000056266785
1786588832.0654001,97814,0.9657250046730042
1786588851.7536004,98258,0.96670001745224
1786588871.6913106,98703,0.9666249752044678
1786588892.3503494,99150,0.9664750099182129
1786588912.2485409,99598,0.9664000272750854
1786588932.085334,100043,0.9666249752044678
